Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2021100691,2021-08-14,Semarang,Central Java,Semarang,General Trade,PT Nusantara Supply,OUT1042,Minimarket,SP993,Snacks, Spicy Curl ,SKU15721,38159,88,3357992,0.0657,220620.07,3137371.93,Bundle Promo,Yes,Transfer,3
TRX2021114153,23/08/2021,Semarang,Central Java,Semarang,General Trade,PT Maju Jaya Distribusi,OUT4771,Online Store,SP547,Beverages, Nutri Grain Drink ,SKU15195,14515,2,29030,0.0965,2801.39,26228.6,Bundle Promo,No,Credit Term,4
TRX2021728759,2021-06-04,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Maju Jaya Distribusi,OUT2542,Online Store,SP397,Snacks,Crunchy Bite,SKU63242,42448,143,6070064,0.0959,582119.14,5487944.86,Bundle Promo,No,Cash,5
TRX2021822567,08/03/2021,Makassar,South Sulawesi,Makassar,Modern Trade,PT Global Snack Dist,OUT4465,Online Store,SP742,Beverages,Choco Malt Drink,SKU93411,32626,41,1337666,0.1334,178444.64,1159221.36,Retail Discount,No,Cash,9
TRX2021526091,12/03/2021,Palembang,South Sumatra,Palembang,Distributor,,OUT9178,Online Store,SP537,Nuts, Honey Roasted Peanut ,SKU66706,12924,15,193860,0.1866,36174.28,157685.72,Seasonal Promo,No,Transfer,4
TRX2021307954,2021-01-31,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT4532,Minimarket,SP662,Candy,Mint Pop Candy,SKU12699,16361,69,1128909,0.025,28222.73,1100686.27,Bundle Promo,No,Cash,6
TRX2021131711,2021-10-26,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT1567,Online Store,SP565,Snacks,Spicy Curl,SKU29455,34782,24,834768,0.2051,171210.92,663557.08,Seasonal Promo,No,Transfer,11
TRX2021694818,23/07/2021,Semarang,Central Java,Semarang,Modern Trade,,OUT6596,Supermarket,SP461,Candy, Caramel Drop Candy ,SKU22995,8236,153,1260108,0.0702,88459.58,1171648.42,,No,Credit Term,2
TRX2021471101,19/07/2021,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Global Snack Dist,OUT6682,Minimarket,SP799,Nuts,Salted Cashew Mix,SKU43225,11031,15,165465,0.2351,38900.82,126564.18,Retail Discount,No,Credit Term,4
TRX2021869500,2021-08-28,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT9615,Online Store,SP391,Beverages, Energy Cocoa Drink ,SKU64336,45447,134,6089898,0.2147,1307501.1,4782396.9,Seasonal Promo,No,Credit Term,8
TRX2021280265,19/07/2021,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT4136,Traditional Store,SP207,Beverages,Nutri Grain Drink,SKU94253,36267,182,6600594,0.0915,603954.35,5996639.65,None,No,Transfer,8
TRX2021815290,10/09/2021,Medan,North Sumatra,Medan,General Trade,PT Nusantara Supply,OUT1159,Traditional Store,SP506,Candy, Fruit Jelly Candy ,SKU74288,40154,6,240924,0.2317,55822.09,185101.91,Seasonal Promo,No,Cash,2
TRX2021200096,14/02/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Global Snack Dist,OUT2879,Online Store,SP279,Beverages,Energy Cocoa Drink,SKU12492,19159,80,1532720,0.1725,264394.2,1268325.8,,No,Credit Term,11
TRX2021738575,07/07/2021,Semarang,Central Java,Semarang,E-commerce,PT Maju Jaya Distribusi,OUT2991,Online Store,SP469,Candy,Mint Pop Candy,SKU86126,25764,159,4096476,0.1814,743100.75,3353375.25,None,Yes,Credit Term,7
TRX2021573264,02/04/2021,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT4799,Traditional Store,SP739,Nuts,Spicy Peanut Mix,SKU87177,20379,167,3403293,0.242,823596.91,2579696.09,,No,Credit Term,1
TRX2021941739,14/02/2021,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT2884,Minimarket,SP168,Biscuits,Butter Crunch Biscuit,SKU63461,30856,91,2807896,0.1528,429046.51,2378849.49,Retail Discount,No,Credit Term,4
TRX2021230748,2021-04-04,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT9140,Traditional Store,SP539,Biscuits,Golden Cream Biscuit,SKU20189,43114,30,1293420,0.0783,101274.79,1192145.21,None,No,Cash,5
TRX2021881225,2021-07-05,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Nusantara Supply,OUT1561,Minimarket,SP252,Snacks,Spicy Curl,SKU72091,30255,38,1149690,0.2192,252012.05,897677.95,Retail Discount,No,Cash,3
TRX2021476602,2021-01-24,Surabaya,East Java,Surabaya,Modern Trade,PT Sinar Distribusi,OUT9520,Minimarket,SP278,Snacks,Spicy Curl,SKU85791,38299,192,7353408,0.1249,918440.66,6434967.34,Bundle Promo,No,Transfer,7
TRX2021980811,2021-06-07,Semarang,Central Java,Semarang,E-commerce,PT Global Snack Dist,OUT2259,Supermarket,SP581,Biscuits,Butter Crunch Biscuit,SKU59396,45370,129,5852730,0.2456,1437430.49,4415299.51,,No,Transfer,5
TRX2021673305,28/03/2021,Bandung,West Java,Bandung,Modern Trade,PT Sinar Distribusi,OUT1492,Online Store,SP655,Snacks,Savory Chips,SKU75717,43525,139,6049975,0.214,1294694.65,4755280.35,None,No,Cash,6
TRX2021712586,2021-10-02,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT4486,Traditional Store,SP751,Biscuits,Butter Crunch Biscuit,SKU51751,3267,184,601128,0.1041,62577.42,538550.58,Retail Discount,No,Transfer,11
TRX2021549923,2021-08-05,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT1076,Traditional Store,SP280,Nuts,Salted Cashew Mix,SKU85503,15410,102,1571820,0.0052,8173.46,1563646.54,Seasonal Promo,No,Credit Term,1
TRX2021224337,2021-01-06,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT4333,Minimarket,SP956,Candy,Fruit Jelly Candy,SKU10183,48791,42,2049222,0.2345,480542.56,1568679.44,None,No,Cash,4
TRX2021953830,2021-12-26,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT5673,Traditional Store,SP597,Nuts,Salted Cashew Mix,SKU79841,21156,61,1290516,0.0629,81173.46,1209342.54,Bundle Promo,No,Credit Term,9
TRX2021556425,10/10/2021,Semarang,Central Java,Semarang,E-commerce,,OUT4721,Traditional Store,SP462,Candy,Mint Pop Candy,SKU66771,34916,121,4224836,0.0582,245885.46,3978950.54,Seasonal Promo,No,Transfer,7
TRX2021985049,08/04/2021,Palembang,South Sumatra,Palembang,E-commerce,,OUT8502,Traditional Store,SP736,Biscuits, Butter Crunch Biscuit ,SKU33460,27291,124,3384084,0.2149,727239.65,2656844.35,None,Yes,Credit Term,10
TRX2021143668,06/01/2021,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT1791,Supermarket,SP734,Biscuits,Choco Delight Biscuit,SKU19041,39278,188,7384264,0.082,605509.65,6778754.35,,No,Cash,3
TRX2021869156,2021-09-10,Makassar,South Sulawesi,Makassar,Distributor,PT Global Snack Dist,OUT5276,Online Store,SP515,Snacks,Savory Chips,SKU77998,45360,180,8164800,0.2046,1670518.08,6494281.92,Seasonal Promo,No,Transfer,5
TRX2021824295,26/11/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT5343,Online Store,SP570,Snacks,Spicy Curl,SKU99132,32152,80,2572160,0.0414,106487.42,2465672.58,,No,Transfer,7
TRX2021647680,2021-01-17,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT9118,Minimarket,SP200,Snacks,Spicy Curl,SKU29194,36318,105,3813390,0.2379,907205.48,2906184.52,Bundle Promo,No,Transfer,10
TRX2021407241,2021-09-23,Makassar,South Sulawesi,Makassar,E-commerce,PT Sinar Distribusi,OUT2297,Online Store,SP103,Biscuits,Golden Cream Biscuit,SKU83383,45438,47,2135586,0.2287,488408.52,1647177.48,Seasonal Promo,No,Credit Term,3
TRX2021525589,2021-07-03,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT6503,Minimarket,SP744,Beverages,Choco Malt Drink,SKU39180,11399,122,1390678,0.0918,127664.24,1263013.76,Retail Discount,No,Credit Term,4
TRX2021574522,2021-01-21,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT8342,Supermarket,SP270,Biscuits,Golden Cream Biscuit,SKU78442,2394,115,275310,0.1798,49500.74,225809.26,Bundle Promo,No,Cash,2
TRX2021708102,22/05/2021,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT6216,Minimarket,SP716,Snacks, Crunchy Bite ,SKU33014,8326,162,1348812,0.0745,100486.49,1248325.51,,No,Transfer,9
TRX2021675008,16/10/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT6828,Online Store,SP133,Snacks,Crunchy Bite,SKU96827,15626,27,421902,0.0179,7552.05,414349.95,Seasonal Promo,No,Transfer,12
TRX2021665577,2021-12-19,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Sinar Distribusi,OUT5741,Traditional Store,SP792,Nuts,Salted Cashew Mix,SKU25973,40239,130,5231070,0.1279,669053.85,4562016.15,Bundle Promo,No,Transfer,13
TRX2021800955,2021-04-02,Makassar,South Sulawesi,Makassar,Distributor,,OUT6173,Supermarket,SP144,Beverages,Nutri Grain Drink,SKU50671,23971,64,1534144,0.0246,37739.94,1496404.06,,No,Cash,13
TRX2021872552,31/12/2021,Bandung,West Java,Bandung,Modern Trade,PT Sinar Distribusi,OUT1280,Online Store,SP616,Beverages, Choco Malt Drink ,SKU41510,37160,117,4347720,0.1444,627810.77,3719909.23,Retail Discount,No,Credit Term,2
TRX2021239626,2021-06-01,Bandung,West Java,Bandung,E-commerce,PT Nusantara Supply,OUT6048,Minimarket,SP196,Nuts,Spicy Peanut Mix,SKU86348,20749,156,3236844,0.231,747710.96,2489133.04,None,No,Credit Term,12
TRX2021323346,22/08/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Global Snack Dist,OUT3316,Supermarket,SP678,Nuts,Salted Cashew Mix,SKU95018,13574,47,637978,0.1844,117643.14,520334.86,Seasonal Promo,No,Cash,3
TRX2021400301,2021-09-01,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT5359,Traditional Store,SP964,Beverages,Choco Malt Drink,SKU75875,21364,130,2777320,0.2453,681276.6,2096043.4,Retail Discount,No,Transfer,12
TRX2021700671,04/10/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT5880,Supermarket,SP290,Beverages,Nutri Grain Drink,SKU84071,40365,111,4480515,0.1721,771096.63,3709418.37,None,No,Cash,3
TRX2021231987,2021-11-02,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Global Snack Dist,OUT8758,Traditional Store,SP648,Nuts,Honey Roasted Peanut,SKU95797,3542,170,602140,0.2066,124402.12,477737.88,None,No,Cash,13
TRX2021220181,22/08/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT8972,Supermarket,SP111,Beverages,Nutri Grain Drink,SKU49635,17025,164,2792100,0.1598,446177.58,2345922.42,Retail Discount,No,Credit Term,10
TRX2021117596,2021-10-20,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT1224,Online Store,SP253,Candy,Mint Pop Candy,SKU82071,46140,182,8397480,0.2085,1750874.58,6646605.42,Retail Discount,No,Transfer,12
TRX2021487965,10/02/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT9268,Supermarket,SP722,Beverages,Choco Malt Drink,SKU44174,41324,127,5248148,0.1562,819760.72,4428387.28,Retail Discount,No,Credit Term,1
TRX2021135356,2021-12-16,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT8994,Supermarket,SP566,Nuts,Spicy Peanut Mix,SKU79936,9705,153,1484865,0.1569,232975.32,1251889.68,None,No,Transfer,4
TRX2021151516,21/07/2021,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT1428,Traditional Store,SP473,Biscuits,Choco Delight Biscuit,SKU95723,27285,146,3983610,0.0415,165319.82,3818290.19,,No,Credit Term,8
TRX2021176875,19/10/2021,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT8022,Traditional Store,SP996,Biscuits,Golden Cream Biscuit,SKU50812,3554,12,42648,0.2101,8960.34,33687.66,None,No,Credit Term,2
TRX2021234292,2021-10-25,Palembang,South Sumatra,Palembang,E-commerce,PT Sinar Distribusi,OUT3507,Supermarket,SP808,Candy, Caramel Drop Candy ,SKU38805,15941,43,685463,0.0898,61554.58,623908.42,Retail Discount,No,Cash,13
TRX2021873408,2021-07-06,Semarang,Central Java,Semarang,Modern Trade,PT Nusantara Supply,OUT4201,Supermarket,SP717,Snacks,Savory Chips,SKU56478,49536,29,1436544,0.0867,124548.36,1311995.64,None,Yes,Credit Term,4
TRX2021956631,2021-03-12,Surabaya,East Java,Surabaya,Modern Trade,PT Global Snack Dist,OUT6344,Traditional Store,SP818,Candy,Mint Pop Candy,SKU85295,8088,33,266904,0.1029,27464.42,239439.58,Bundle Promo,No,Transfer,10
TRX2021193177,14/02/2021,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT5857,Online Store,SP471,Snacks,Spicy Curl,SKU79837,15998,57,911886,0.2334,212834.19,699051.81,Retail Discount,No,Cash,7
TRX2021193538,30/09/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Maju Jaya Distribusi,OUT6406,Online Store,SP247,Nuts,Honey Roasted Peanut,SKU21915,10325,165,1703625,0.1243,211760.59,1491864.41,Seasonal Promo,No,Transfer,2
TRX2021316698,20/09/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT8362,Traditional Store,SP319,Nuts,Spicy Peanut Mix,SKU83645,18123,193,3497739,0.0266,93039.86,3404699.14,,No,Credit Term,5
TRX2021568226,10/07/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT5636,Minimarket,SP637,Candy,Mint Pop Candy,SKU58241,2426,82,198932,0.0138,2745.26,196186.74,,No,Credit Term,3
TRX2021136715,2021-11-01,Makassar,South Sulawesi,Makassar,General Trade,,OUT8937,Traditional Store,SP724,Snacks,Crunchy Bite,SKU23450,19421,152,2951992,0.0147,43394.28,2908597.72,Bundle Promo,No,Transfer,4
TRX2021208163,11/12/2021,Makassar,South Sulawesi,Makassar,Modern Trade,PT Maju Jaya Distribusi,OUT1888,Online Store,SP904,Biscuits,Golden Cream Biscuit,SKU47236,41526,162,6727212,0.0996,670030.32,6057181.68,Retail Discount,No,Credit Term,13
TRX2021331062,12/05/2021,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT5023,Supermarket,SP281,Candy,Mint Pop Candy,SKU45249,5858,195,1142310,0.1542,176144.2,966165.8,Seasonal Promo,No,Credit Term,3
TRX2021451745,2021-03-14,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT9510,Online Store,SP600,Snacks,Spicy Curl,SKU14105,4514,190,857660,0.1705,146231.03,711428.97,Seasonal Promo,No,Transfer,5
TRX2021932465,2021-11-06,Bandung,West Java,Bandung,E-commerce,,OUT9424,Online Store,SP342,Nuts,Spicy Peanut Mix,SKU47712,26021,168,4371528,0.2326,1016817.41,3354710.59,Seasonal Promo,No,Credit Term,14
TRX2021397378,24/05/2021,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT6214,Supermarket,SP531,Candy,Mint Pop Candy,SKU35689,41738,94,3923372,0.058,227555.58,3695816.42,Bundle Promo,No,Transfer,2
TRX2021532004,2021-11-26,Jakarta,DKI Jakarta,Jakarta,General Trade,,OUT1722,Supermarket,SP165,Nuts,Honey Roasted Peanut,SKU54205,4370,59,257830,0.0094,2423.6,255406.4,Bundle Promo,No,Transfer,6
TRX2021758600,17/01/2021,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Nusantara Supply,OUT2340,Supermarket,SP546,Snacks,Spicy Curl,SKU21699,29628,35,1036980,0.1327,137607.25,899372.75,None,No,Credit Term,8
TRX2021242246,12/11/2021,Palembang,South Sumatra,Palembang,E-commerce,PT Global Snack Dist,OUT9838,Traditional Store,SP447,Nuts,Honey Roasted Peanut,SKU63178,4828,193,931804,0.0888,82744.2,849059.8,Seasonal Promo,No,Credit Term,9
TRX2021282124,24/12/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT7401,Traditional Store,SP454,Candy,Caramel Drop Candy,SKU42241,13346,97,1294562,0.1539,199233.09,1095328.91,,No,Credit Term,3
TRX2021271694,23/06/2021,Palembang,South Sumatra,Palembang,E-commerce,PT Sinar Distribusi,OUT2647,Online Store,SP746,Candy,Mint Pop Candy,SKU96296,49694,32,1590208,0.0686,109088.27,1481119.73,,No,Cash,10
TRX2021133422,04/10/2021,Medan,North Sumatra,Medan,E-commerce,PT Global Snack Dist,OUT5927,Online Store,SP837,Snacks,Crunchy Bite,SKU83994,5886,25,147150,0.1681,24735.92,122414.08,Seasonal Promo,No,Credit Term,1
TRX2021167546,2021-06-03,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Sinar Distribusi,OUT9655,Supermarket,SP590,Candy,Fruit Jelly Candy,SKU53725,44313,168,7444584,0.091,677457.14,6767126.86,Seasonal Promo,No,Transfer,6
TRX2021956800,2021-05-08,Palembang,South Sumatra,Palembang,Distributor,,OUT6655,Supermarket,SP713,Biscuits,Choco Delight Biscuit,SKU94237,38736,126,4880736,0.2243,1094749.08,3785986.92,Seasonal Promo,No,Transfer,5
TRX2021253645,2021-06-06,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT4047,Minimarket,SP936,Nuts,Honey Roasted Peanut,SKU25265,34390,154,5296060,0.2472,1309186.03,3986873.97,Seasonal Promo,No,Credit Term,7
TRX2021423818,2021-01-17,Bandung,West Java,Bandung,E-commerce,PT Nusantara Supply,OUT9766,Supermarket,SP857,Snacks,Savory Chips,SKU96773,7355,14,102970,0.081,8340.57,94629.43,Retail Discount,No,Cash,4
TRX2021698170,29/10/2021,Makassar,South Sulawesi,Makassar,E-commerce,PT Maju Jaya Distribusi,OUT1533,Online Store,SP210,Snacks,Crunchy Bite,SKU87907,6204,3,18612,0.0308,573.25,18038.75,None,No,Cash,1
TRX2021341613,08/04/2021,Makassar,South Sulawesi,Makassar,Modern Trade,PT Sinar Distribusi,OUT6908,Traditional Store,SP654,Biscuits,Choco Delight Biscuit,SKU61752,27042,164,4434888,0.18,798279.84,3636608.16,,No,Credit Term,14
TRX2021411816,05/01/2021,Makassar,South Sulawesi,Makassar,Distributor,PT Sinar Distribusi,OUT8831,Traditional Store,SP602,Snacks,Savory Chips,SKU85342,4184,103,430952,0.1071,46154.96,384797.04,None,No,Cash,4
TRX2021904161,2021-02-05,Medan,North Sumatra,Medan,General Trade,PT Global Snack Dist,OUT2300,Minimarket,SP730,Candy,Fruit Jelly Candy,SKU64370,35343,2,70686,0.092,6503.11,64182.89,Seasonal Promo,No,Transfer,3
TRX2021466858,2021-11-04,Surabaya,East Java,Surabaya,General Trade,PT Maju Jaya Distribusi,OUT9942,Online Store,SP194,Snacks,Spicy Curl,SKU73569,37858,66,2498628,0.2105,525961.19,1972666.81,,Yes,Credit Term,9
TRX2021710035,2021-10-19,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT4786,Supermarket,SP676,Beverages, Energy Cocoa Drink ,SKU25296,28492,87,2478804,0.2494,618213.72,1860590.28,,No,Credit Term,4
TRX2021243175,2021-05-24,Semarang,Central Java,Semarang,General Trade,,OUT5802,Online Store,SP136,Beverages,Energy Cocoa Drink,SKU30059,38602,37,1428274,0.1259,179819.7,1248454.3,Retail Discount,No,Cash,4
TRX2021919373,27/12/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT7435,Minimarket,SP585,Snacks, Spicy Curl ,SKU87022,22253,104,2314312,0.2047,473739.67,1840572.33,Seasonal Promo,No,Transfer,9
TRX2021851333,2021-04-17,Palembang,South Sumatra,Palembang,E-commerce,PT Nusantara Supply,OUT3623,Online Store,SP942,Beverages,Choco Malt Drink,SKU75081,37091,157,5823287,0.0414,241084.08,5582202.92,,No,Cash,7
TRX2021768766,19/02/2021,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT3055,Minimarket,SP627,Beverages,Choco Malt Drink,SKU44368,23077,139,3207703,0.1318,422775.26,2784927.74,Seasonal Promo,No,Cash,8
TRX2021720786,05/03/2021,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT9625,Online Store,SP839,Biscuits,Golden Cream Biscuit,SKU17198,23806,191,4546946,0.1903,865283.82,3681662.18,Retail Discount,No,Transfer,5
TRX2021867305,18/08/2021,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT6873,Traditional Store,SP279,Snacks,Crunchy Bite,SKU21893,14856,159,2362104,0.1886,445492.81,1916611.19,Retail Discount,No,Cash,8
TRX2021543472,07/11/2021,Makassar,South Sulawesi,Makassar,E-commerce,PT Nusantara Supply,OUT2751,Supermarket,SP116,Beverages,Energy Cocoa Drink,SKU84033,47029,40,1881160,0.2432,457498.11,1423661.89,None,No,Credit Term,8
TRX2021364846,2021-03-20,Jakarta,DKI Jakarta,Jakarta,Modern Trade,,OUT4705,Supermarket,SP516,Candy, Mint Pop Candy ,SKU10057,39656,4,158624,0.1932,30646.16,127977.84,None,No,Credit Term,2
TRX2021504161,28/02/2021,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT3425,Online Store,SP550,Beverages,Energy Cocoa Drink,SKU98390,27107,14,379498,0.1801,68347.59,311150.41,,No,Transfer,4
TRX2021715635,2021-12-11,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT2992,Online Store,SP204,Beverages,Nutri Grain Drink,SKU41165,32745,115,3765675,0.0213,80208.88,3685466.12,Seasonal Promo,No,Credit Term,7
TRX2021131840,15/08/2021,Surabaya,East Java,Surabaya,General Trade,PT Sinar Distribusi,OUT8940,Traditional Store,SP519,Snacks,Spicy Curl,SKU64567,5103,81,413343,0.118,48774.47,364568.53,Retail Discount,No,Cash,9
TRX2021458901,03/03/2021,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT3267,Traditional Store,SP500,Nuts,Salted Cashew Mix,SKU49628,21028,144,3028032,0.1524,461472.08,2566559.92,Retail Discount,No,Credit Term,2
TRX2021715390,2021-05-28,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT6963,Traditional Store,SP876,Beverages,Nutri Grain Drink,SKU90207,16487,46,758402,0.0377,28591.76,729810.24,Seasonal Promo,No,Credit Term,2
TRX2021847827,2021-02-25,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT7598,Online Store,SP934,Beverages,Nutri Grain Drink,SKU14824,27884,25,697100,0.0258,17985.18,679114.82,Retail Discount,No,Cash,7
TRX2021139199,2021-07-04,Semarang,Central Java,Semarang,Distributor,PT Sinar Distribusi,OUT5625,Online Store,SP726,Biscuits, Choco Delight Biscuit ,SKU36388,23612,45,1062540,0.153,162568.62,899971.38,,No,Cash,4
TRX2021874948,23/02/2021,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT8171,Online Store,SP678,Candy,Caramel Drop Candy,SKU45024,36142,61,2204662,0.1313,289472.12,1915189.88,Bundle Promo,No,Transfer,10
TRX2021467307,04/05/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT8008,Online Store,SP882,Snacks,Crunchy Bite,SKU14894,23327,44,1026388,0.1927,197784.97,828603.03,Bundle Promo,No,Credit Term,1
TRX2021134541,2021-10-09,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT9670,Traditional Store,SP149,Beverages,Choco Malt Drink,SKU33123,19577,122,2388394,0.1528,364946.6,2023447.4,Retail Discount,No,Credit Term,9
TRX2021864934,23/08/2021,Palembang,South Sumatra,Palembang,General Trade,PT Global Snack Dist,OUT7672,Supermarket,SP288,Beverages,Energy Cocoa Drink,SKU81663,41800,106,4430800,0.2369,1049656.52,3381143.48,Bundle Promo,No,Cash,12
TRX2021495632,31/08/2021,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Nusantara Supply,OUT5973,Minimarket,SP498,Biscuits,Choco Delight Biscuit,SKU45429,42919,97,4163143,0.2006,835126.49,3328016.51,Retail Discount,No,Cash,6
TRX2021275462,2021-01-26,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT4180,Minimarket,SP643,Snacks,Crunchy Bite,SKU25957,49734,119,5918346,0.0582,344447.74,5573898.26,,No,Transfer,9
TRX2021840118,2021-04-28,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT8048,Traditional Store,SP848,Beverages, Nutri Grain Drink ,SKU85351,24954,85,2121090,0.2226,472154.63,1648935.37,Bundle Promo,No,Cash,11
TRX2021322988,2021-12-04,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT1561,Supermarket,SP555,Beverages,Energy Cocoa Drink,SKU39819,9739,58,564862,0.1142,64507.24,500354.76,,No,Cash,1
TRX2021159524,07/03/2021,Medan,North Sumatra,Medan,General Trade,PT Nusantara Supply,OUT1526,Online Store,SP899,Beverages, Nutri Grain Drink ,SKU15728,35359,115,4066285,0.1912,777473.69,3288811.31,Bundle Promo,No,Credit Term,14
TRX2021523154,2021-02-09,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT3096,Traditional Store,SP147,Candy,Caramel Drop Candy,SKU91995,29665,120,3559800,0.0481,171226.38,3388573.62,Retail Discount,No,Credit Term,9
TRX2021304384,27/02/2021,Semarang,Central Java,Semarang,Distributor,PT Global Snack Dist,OUT6155,Online Store,SP578,Nuts, Spicy Peanut Mix ,SKU49830,5311,149,791339,0.0804,63623.66,727715.34,,No,Transfer,11
TRX2021872894,2021-09-01,Bandung,West Java,Bandung,Distributor,PT Global Snack Dist,OUT4848,Traditional Store,SP349,Nuts,Salted Cashew Mix,SKU72595,5999,149,893851,0.0606,54167.37,839683.63,Retail Discount,No,Credit Term,11
TRX2021906260,2021-12-11,Palembang,South Sumatra,Palembang,Modern Trade,PT Global Snack Dist,OUT6350,Supermarket,SP645,Snacks, Spicy Curl ,SKU66136,46417,140,6498380,0.0247,160509.99,6337870.01,None,No,Transfer,6
TRX2021299655,2021-06-11,Bandung,West Java,Bandung,Distributor,PT Maju Jaya Distribusi,OUT1680,Supermarket,SP111,Biscuits,Choco Delight Biscuit,SKU76483,9214,60,552840,0.0776,42900.38,509939.62,Seasonal Promo,No,Transfer,10
TRX2021859111,2021-05-01,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT5713,Online Store,SP176,Snacks,Crunchy Bite,SKU76642,38063,122,4643686,0.1727,801964.57,3841721.43,Bundle Promo,No,Transfer,4
