Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2022723679,22/05/2022,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT3129,Online Store,SP880,Candy, Mint Pop Candy ,SKU11667,3906,132,515592,0.2435,125546.65,390045.35,None,No,Transfer,7
TRX2022510848,24/02/2022,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT8764,Traditional Store,SP754,Snacks,Spicy Curl,SKU58872,11083,55,609565,0.127,77414.76,532150.24,None,No,Credit Term,14
TRX2022550189,13/08/2022,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT7564,Minimarket,SP121,Biscuits,Choco Delight Biscuit,SKU48019,47400,22,1042800,0.1779,185514.12,857285.88,,No,Cash,7
TRX2022787870,08/06/2022,Medan,North Sumatra,Medan,Modern Trade,,OUT7472,Traditional Store,SP748,Candy,Fruit Jelly Candy,SKU88114,22807,92,2098244,0.0656,137644.81,1960599.19,None,No,Cash,14
TRX2022855382,2022-05-10,Bandung,West Java,Bandung,General Trade,,OUT6002,Supermarket,SP240,Nuts,Salted Cashew Mix,SKU64741,16494,110,1814340,0.1122,203568.95,1610771.05,Bundle Promo,No,Credit Term,7
TRX2022521118,2022-04-23,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT4119,Supermarket,SP348,Nuts,Salted Cashew Mix,SKU59982,16335,110,1796850,0.1496,268808.76,1528041.24,Bundle Promo,No,Transfer,8
TRX2022109844,01/04/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Maju Jaya Distribusi,OUT6370,Minimarket,SP380,Candy,Caramel Drop Candy,SKU87866,3631,14,50834,0.0862,4381.89,46452.11,Bundle Promo,No,Cash,5
TRX2022572986,29/12/2022,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT1472,Supermarket,SP982,Beverages,Energy Cocoa Drink,SKU88279,10725,143,1533675,0.2452,376057.11,1157617.89,,No,Credit Term,5
TRX2022568980,2022-06-08,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT4363,Traditional Store,SP432,Biscuits,Butter Crunch Biscuit,SKU56395,22929,134,3072486,0.0159,48852.53,3023633.47,Seasonal Promo,No,Credit Term,14
TRX2022798805,22/01/2022,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT2832,Minimarket,SP482,Candy,Mint Pop Candy,SKU20645,28522,181,5162482,0.1652,852842.03,4309639.97,Bundle Promo,No,Credit Term,6
TRX2022853993,2022-10-22,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT4766,Traditional Store,SP121,Nuts,Spicy Peanut Mix,SKU19310,33355,164,5470220,0.1734,948536.15,4521683.85,Retail Discount,No,Credit Term,5
TRX2022437506,2022-06-12,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT9891,Traditional Store,SP813,Biscuits,Golden Cream Biscuit,SKU12333,8757,39,341523,0.0181,6181.57,335341.43,Retail Discount,No,Transfer,13
TRX2022323028,12/05/2022,Palembang,South Sumatra,Palembang,Modern Trade,,OUT7765,Online Store,SP795,Beverages,Choco Malt Drink,SKU76278,6268,89,557852,0.2484,138570.44,419281.56,None,No,Transfer,9
TRX2022858305,24/03/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Global Snack Dist,OUT9270,Online Store,SP273,Snacks,Spicy Curl,SKU54095,25180,24,604320,0.2464,148904.45,455415.55,Retail Discount,No,Cash,8
TRX2022202772,06/05/2022,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT1963,Traditional Store,SP608,Beverages,Nutri Grain Drink,SKU57456,17872,153,2734416,0.1671,456920.91,2277495.09,Retail Discount,No,Credit Term,11
TRX2022794686,06/04/2022,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT8157,Online Store,SP891,Biscuits,Choco Delight Biscuit,SKU75130,49949,107,5344543,0.1548,827335.26,4517207.74,Bundle Promo,No,Credit Term,10
TRX2022657269,2022-06-16,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT3142,Online Store,SP311,Snacks,Spicy Curl,SKU67929,48709,70,3409630,0.094,320505.22,3089124.78,Bundle Promo,No,Cash,7
TRX2022991706,09/06/2022,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT8713,Supermarket,SP151,Snacks,Spicy Curl,SKU30874,44451,165,7334415,0.2143,1571765.13,5762649.87,Retail Discount,No,Cash,6
TRX2022920798,2022-04-26,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT1859,Minimarket,SP521,Candy,Caramel Drop Candy,SKU57640,2455,183,449265,0.2409,108227.94,341037.06,Retail Discount,No,Transfer,1
TRX2022776221,2022-06-13,Semarang,Central Java,Semarang,E-commerce,PT Maju Jaya Distribusi,OUT5803,Traditional Store,SP941,Snacks,Savory Chips,SKU24649,3680,128,471040,0.0146,6877.18,464162.82,,No,Cash,13
TRX2022944661,2022-06-09,Jakarta,DKI Jakarta,Jakarta,Modern Trade,,OUT6142,Online Store,SP881,Candy,Fruit Jelly Candy,SKU71880,26990,182,4912180,0.2088,1025663.18,3886516.82,Bundle Promo,No,Transfer,7
TRX2022739712,2022-04-25,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT3649,Minimarket,SP625,Nuts,Spicy Peanut Mix,SKU35863,26060,135,3518100,0.14,492534.0,3025566.0,Retail Discount,No,Credit Term,14
TRX2022576242,15/01/2022,Palembang,South Sumatra,Palembang,E-commerce,PT Sinar Distribusi,OUT6378,Minimarket,SP411,Candy,Caramel Drop Candy,SKU25921,39172,54,2115288,0.012,25383.46,2089904.54,Seasonal Promo,No,Credit Term,3
TRX2022918977,2022-04-10,Surabaya,East Java,Surabaya,Modern Trade,,OUT3626,Minimarket,SP787,Snacks,Crunchy Bite,SKU29062,32997,20,659940,0.0423,27915.46,632024.54,Retail Discount,No,Transfer,14
TRX2022923967,2022-11-03,Palembang,South Sumatra,Palembang,Modern Trade,,OUT8876,Minimarket,SP492,Beverages,Energy Cocoa Drink,SKU16104,40532,65,2634580,0.1056,278211.65,2356368.35,Seasonal Promo,No,Cash,2
TRX2022466314,06/03/2022,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT8518,Traditional Store,SP304,Snacks,Savory Chips,SKU91845,21773,118,2569214,0.1756,451153.98,2118060.02,Retail Discount,No,Cash,8
TRX2022224723,2022-12-02,Bandung,West Java,Bandung,General Trade,,OUT9237,Online Store,SP392,Beverages,Energy Cocoa Drink,SKU22123,44178,139,6140742,0.0443,272034.87,5868707.13,Seasonal Promo,No,Transfer,13
TRX2022140141,02/02/2022,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT5323,Traditional Store,SP766,Snacks,Spicy Curl,SKU65060,13314,31,412734,0.0978,40365.39,372368.61,Seasonal Promo,No,Transfer,4
TRX2022579614,2022-12-20,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT5660,Traditional Store,SP658,Candy,Mint Pop Candy,SKU21117,4925,62,305350,0.1987,60673.04,244676.96,,No,Cash,2
TRX2022724989,2022-02-02,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT8857,Minimarket,SP799,Biscuits,Choco Delight Biscuit,SKU85700,22099,33,729267,0.147,107202.25,622064.75,None,No,Transfer,9
TRX2022553910,2022-01-03,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Nusantara Supply,OUT2686,Traditional Store,SP804,Nuts,Salted Cashew Mix,SKU11366,21983,126,2769858,0.2151,595796.46,2174061.54,Seasonal Promo,No,Cash,5
TRX2022812151,2022-01-18,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT9903,Online Store,SP659,Biscuits,Butter Crunch Biscuit,SKU88084,26833,133,3568789,0.0049,17487.07,3551301.93,Retail Discount,No,Credit Term,10
TRX2022213900,2022-09-17,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT9134,Supermarket,SP541,Snacks,Crunchy Bite,SKU80497,45941,64,2940224,0.2365,695362.98,2244861.02,,No,Credit Term,4
TRX2022299570,2022-06-03,Bandung,West Java,Bandung,E-commerce,,OUT6799,Minimarket,SP936,Beverages,Choco Malt Drink,SKU22930,25219,187,4715953,0.1078,508379.73,4207573.27,None,No,Cash,13
TRX2022206095,2022-05-08,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT4074,Online Store,SP101,Snacks,Crunchy Bite,SKU81024,5770,114,657780,0.2368,155762.3,502017.7,,No,Transfer,13
TRX2022338391,26/10/2022,Surabaya,East Java,Surabaya,Distributor,,OUT5794,Supermarket,SP119,Beverages,Choco Malt Drink,SKU11211,32525,134,4358350,0.1626,708667.71,3649682.29,Bundle Promo,No,Transfer,4
TRX2022807677,15/07/2022,Makassar,South Sulawesi,Makassar,E-commerce,PT Nusantara Supply,OUT4650,Online Store,SP301,Beverages,Energy Cocoa Drink,SKU87763,35717,173,6179041,0.1586,979995.9,5199045.1,,No,Cash,11
TRX2022217342,25/11/2022,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT6844,Traditional Store,SP278,Beverages,Energy Cocoa Drink,SKU42394,16652,92,1531984,0.0052,7966.32,1524017.68,Bundle Promo,No,Transfer,13
TRX2022373664,2022-09-21,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Sinar Distribusi,OUT6333,Supermarket,SP326,Snacks,Spicy Curl,SKU90951,39299,122,4794478,0.0759,363900.88,4430577.12,Retail Discount,No,Cash,8
TRX2022264543,07/03/2022,Makassar,South Sulawesi,Makassar,General Trade,,OUT7895,Supermarket,SP431,Biscuits,Choco Delight Biscuit,SKU56077,43930,198,8698140,0.0724,629745.34,8068394.66,,No,Cash,11
TRX2022586497,30/05/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Global Snack Dist,OUT1326,Traditional Store,SP463,Candy,Fruit Jelly Candy,SKU96323,36786,43,1581798,0.1081,170992.36,1410805.64,Bundle Promo,No,Cash,9
TRX2022308024,02/01/2022,Bandung,West Java,Bandung,Distributor,PT Maju Jaya Distribusi,OUT2448,Online Store,SP260,Candy,Caramel Drop Candy,SKU65007,35056,135,4732560,0.0553,261710.57,4470849.43,Seasonal Promo,No,Cash,5
TRX2022491722,22/10/2022,Palembang,South Sumatra,Palembang,E-commerce,PT Sinar Distribusi,OUT5464,Supermarket,SP268,Beverages,Nutri Grain Drink,SKU53222,20448,92,1881216,0.0525,98763.84,1782452.16,None,No,Credit Term,13
TRX2022649603,2022-12-01,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT5405,Traditional Store,SP108,Biscuits,Butter Crunch Biscuit,SKU51845,45602,33,1504866,0.1159,174413.97,1330452.03,Bundle Promo,No,Transfer,5
TRX2022436104,2022-06-15,Semarang,Central Java,Semarang,Distributor,PT Sinar Distribusi,OUT8053,Supermarket,SP191,Candy,Mint Pop Candy,SKU48670,35697,63,2248911,0.0853,191832.11,2057078.89,Seasonal Promo,No,Credit Term,4
TRX2022596424,27/04/2022,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT3937,Traditional Store,SP475,Snacks,Savory Chips,SKU26070,43226,191,8256166,0.0291,240254.43,8015911.57,None,No,Cash,6
TRX2022278724,16/01/2022,Bandung,West Java,Bandung,General Trade,PT Global Snack Dist,OUT5249,Minimarket,SP372,Beverages,Nutri Grain Drink,SKU82730,38815,156,6055140,0.1476,893738.66,5161401.34,None,No,Transfer,5
TRX2022829380,2022-04-30,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,,OUT6698,Minimarket,SP744,Nuts,Spicy Peanut Mix,SKU69984,19654,148,2908792,0.2116,615500.39,2293291.61,Retail Discount,No,Cash,4
TRX2022412301,15/04/2022,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT1408,Minimarket,SP453,Biscuits,Butter Crunch Biscuit,SKU98790,3491,64,223424,0.2206,49287.33,174136.67,Retail Discount,No,Credit Term,5
TRX2022595744,2022-10-18,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Sinar Distribusi,OUT9621,Online Store,SP308,Candy,Caramel Drop Candy,SKU58275,16009,168,2689512,0.0873,234794.4,2454717.6,Bundle Promo,No,Credit Term,11
TRX2022911247,2022-10-23,Palembang,South Sumatra,Palembang,General Trade,,OUT3245,Minimarket,SP218,Biscuits,Butter Crunch Biscuit,SKU45001,2931,158,463098,0.0938,43438.59,419659.41,Bundle Promo,No,Credit Term,7
TRX2022426698,29/04/2022,Semarang,Central Java,Semarang,General Trade,,OUT3474,Supermarket,SP813,Snacks,Savory Chips,SKU11915,22223,91,2022293,0.2104,425490.45,1596802.55,None,No,Transfer,11
TRX2022565921,2022-03-12,Surabaya,East Java,Surabaya,General Trade,PT Global Snack Dist,OUT8980,Traditional Store,SP555,Candy,Fruit Jelly Candy,SKU25696,35138,186,6535668,0.1679,1097338.66,5438329.34,Seasonal Promo,No,Credit Term,9
TRX2022941190,2022-11-02,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT2154,Online Store,SP492,Nuts,Salted Cashew Mix,SKU77995,45950,177,8133150,0.1671,1359049.36,6774100.63,Retail Discount,No,Cash,4
TRX2022987524,06/03/2022,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT1079,Supermarket,SP703,Biscuits,Choco Delight Biscuit,SKU20904,31966,73,2333518,0.042,98007.76,2235510.24,Seasonal Promo,No,Cash,14
TRX2022381785,2022-05-21,Semarang,Central Java,Semarang,Modern Trade,,OUT4339,Supermarket,SP742,Nuts,Spicy Peanut Mix,SKU79851,17950,183,3284850,0.2485,816285.22,2468564.77,Seasonal Promo,No,Cash,10
TRX2022406453,2022-03-11,Palembang,South Sumatra,Palembang,Distributor,PT Global Snack Dist,OUT4538,Minimarket,SP293,Candy,Fruit Jelly Candy,SKU30927,17864,33,589512,0.2175,128218.86,461293.14,Retail Discount,Yes,Transfer,5
TRX2022128640,27/05/2022,Palembang,South Sumatra,Palembang,Modern Trade,PT Global Snack Dist,OUT6260,Online Store,SP662,Candy,Caramel Drop Candy,SKU86027,45971,114,5240694,0.0462,242120.06,4998573.94,,No,Cash,2
TRX2022149091,2022-10-05,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT8442,Supermarket,SP198,Nuts,Salted Cashew Mix,SKU16220,17671,120,2120520,0.1326,281180.95,1839339.05,,No,Transfer,11
TRX2022803892,2022-07-31,Bandung,West Java,Bandung,E-commerce,,OUT2986,Minimarket,SP348,Biscuits,Butter Crunch Biscuit,SKU76076,45688,124,5665312,0.2355,1334180.98,4331131.02,,No,Cash,10
TRX2022293650,14/02/2022,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT2103,Minimarket,SP718,Nuts,Spicy Peanut Mix,SKU89089,11919,81,965439,0.0478,46147.98,919291.02,,No,Transfer,8
TRX2022899994,01/10/2022,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT1495,Traditional Store,SP256,Biscuits,Golden Cream Biscuit,SKU37436,2476,189,467964,0.1918,89755.5,378208.5,,No,Transfer,1
TRX2022528557,2022-01-26,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT6362,Supermarket,SP741,Candy,Caramel Drop Candy,SKU21336,21791,187,4074917,0.0658,268129.54,3806787.46,Seasonal Promo,No,Transfer,1
TRX2022590011,2022-12-17,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT8207,Traditional Store,SP677,Nuts, Honey Roasted Peanut ,SKU21841,16832,88,1481216,0.245,362897.92,1118318.08,None,No,Transfer,2
TRX2022188238,23/08/2022,Surabaya,East Java,Surabaya,Modern Trade,PT Sinar Distribusi,OUT3299,Online Store,SP731,Nuts,Honey Roasted Peanut,SKU30367,6991,172,1202452,0.1575,189386.19,1013065.81,Retail Discount,No,Credit Term,1
TRX2022500772,2022-05-07,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT3093,Minimarket,SP677,Nuts,Honey Roasted Peanut,SKU80849,23146,5,115730,0.0484,5601.33,110128.67,None,No,Cash,10
TRX2022173993,2022-01-01,Surabaya,East Java,Surabaya,E-commerce,PT Global Snack Dist,OUT6178,Minimarket,SP587,Snacks,Crunchy Bite,SKU90378,8912,32,285184,0.0236,6730.34,278453.66,Seasonal Promo,No,Credit Term,10
TRX2022850463,28/03/2022,Semarang,Central Java,Semarang,General Trade,,OUT4705,Minimarket,SP361,Nuts,Salted Cashew Mix,SKU45658,19758,154,3042732,0.038,115623.82,2927108.18,Bundle Promo,No,Cash,4
TRX2022800071,28/08/2022,Bandung,West Java,Bandung,Distributor,PT Sinar Distribusi,OUT6994,Minimarket,SP419,Snacks,Spicy Curl,SKU84561,16925,85,1438625,0.158,227302.75,1211322.25,Bundle Promo,No,Cash,7
TRX2022944707,08/08/2022,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT8137,Traditional Store,SP867,Snacks,Crunchy Bite,SKU20510,42932,63,2704716,0.0077,20826.31,2683889.69,Seasonal Promo,No,Credit Term,14
TRX2022882127,21/06/2022,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT1585,Minimarket,SP120,Snacks,Crunchy Bite,SKU44025,12339,36,444204,0.1294,57480.0,386724.0,,No,Transfer,5
TRX2022720712,2022-03-24,Surabaya,East Java,Surabaya,Modern Trade,,OUT4045,Supermarket,SP188,Snacks,Crunchy Bite,SKU68228,34987,75,2624025,0.1724,452381.91,2171643.09,None,No,Cash,6
TRX2022755397,2022-03-27,Bandung,West Java,Bandung,Modern Trade,PT Global Snack Dist,OUT5704,Supermarket,SP970,Biscuits,Choco Delight Biscuit,SKU59626,14191,25,354775,0.0547,19406.19,335368.81,Retail Discount,No,Transfer,9
TRX2022784056,23/09/2022,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT9642,Traditional Store,SP509,Beverages,Choco Malt Drink,SKU78449,46732,195,9112740,0.2167,1974730.76,7138009.24,Retail Discount,No,Transfer,6
TRX2022231183,21/10/2022,Medan,North Sumatra,Medan,E-commerce,PT Sinar Distribusi,OUT3559,Online Store,SP572,Candy,Caramel Drop Candy,SKU70621,10646,189,2012094,0.0702,141249.0,1870845.0,Seasonal Promo,No,Credit Term,4
TRX2022869933,2022-05-24,Bandung,West Java,Bandung,General Trade,PT Maju Jaya Distribusi,OUT8295,Supermarket,SP975,Nuts,Salted Cashew Mix,SKU36735,43117,124,5346508,0.1444,772035.76,4574472.24,Retail Discount,No,Transfer,13
TRX2022239534,2022-10-10,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT7139,Traditional Store,SP147,Candy,Mint Pop Candy,SKU62368,17191,58,997078,0.1512,150758.19,846319.81,Seasonal Promo,No,Credit Term,5
TRX2022485347,2022-10-19,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Maju Jaya Distribusi,OUT2427,Minimarket,SP994,Snacks,Crunchy Bite,SKU90834,46934,136,6383024,0.2027,1293838.96,5089185.04,None,No,Credit Term,10
TRX2022664531,2022-10-27,Palembang,South Sumatra,Palembang,E-commerce,PT Global Snack Dist,OUT1363,Traditional Store,SP588,Candy,Mint Pop Candy,SKU53275,31772,162,5147064,0.1765,908456.8,4238607.2,Retail Discount,No,Transfer,7
TRX2022725924,29/01/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Maju Jaya Distribusi,OUT8453,Online Store,SP889,Biscuits,Butter Crunch Biscuit,SKU99514,21614,45,972630,0.0264,25677.43,946952.57,,No,Cash,11
TRX2022896811,03/04/2022,Makassar,South Sulawesi,Makassar,Modern Trade,PT Global Snack Dist,OUT7365,Supermarket,SP428,Biscuits,Choco Delight Biscuit,SKU67585,38109,167,6364203,0.2101,1337119.05,5027083.95,Retail Discount,No,Credit Term,6
TRX2022886504,20/11/2022,Medan,North Sumatra,Medan,General Trade,PT Maju Jaya Distribusi,OUT4962,Traditional Store,SP873,Snacks,Spicy Curl,SKU18498,11500,146,1679000,0.0721,121055.9,1557944.1,,No,Credit Term,2
TRX2022566760,2022-01-18,Bandung,West Java,Bandung,E-commerce,PT Nusantara Supply,OUT7439,Online Store,SP215,Snacks,Spicy Curl,SKU15430,21659,53,1147927,0.2076,238309.65,909617.35,Seasonal Promo,No,Credit Term,10
TRX2022113342,2022-12-28,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT9992,Online Store,SP568,Candy,Caramel Drop Candy,SKU24821,46752,101,4721952,0.1913,903309.42,3818642.58,,No,Credit Term,4
TRX2022630273,2022-11-01,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT7026,Traditional Store,SP135,Snacks,Spicy Curl,SKU95422,24105,62,1494510,0.1979,295763.53,1198746.47,None,No,Cash,9
TRX2022761632,21/05/2022,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT3701,Minimarket,SP199,Beverages,Choco Malt Drink,SKU74177,24764,158,3912712,0.2383,932399.27,2980312.73,Seasonal Promo,No,Transfer,13
TRX2022127260,2022-07-31,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Sinar Distribusi,OUT3256,Minimarket,SP219,Biscuits,Butter Crunch Biscuit,SKU80340,32144,118,3792992,0.0539,204442.27,3588549.73,Seasonal Promo,No,Cash,7
TRX2022647698,2022-03-10,Medan,North Sumatra,Medan,Modern Trade,,OUT6486,Minimarket,SP261,Biscuits,Butter Crunch Biscuit,SKU62602,18041,17,306697,0.2001,61370.07,245326.93,Seasonal Promo,No,Transfer,11
TRX2022149429,18/09/2022,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Sinar Distribusi,OUT4844,Minimarket,SP373,Nuts,Honey Roasted Peanut,SKU86600,15527,111,1723497,0.1856,319881.04,1403615.96,,No,Cash,4
TRX2022773789,2022-05-21,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT7963,Supermarket,SP998,Beverages,Choco Malt Drink,SKU75964,45013,185,8327405,0.1819,1514754.97,6812650.03,Bundle Promo,No,Transfer,1
TRX2022424540,2022-10-08,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT4057,Supermarket,SP202,Biscuits,Butter Crunch Biscuit,SKU23547,8876,4,35504,0.0766,2719.61,32784.39,Bundle Promo,No,Cash,6
TRX2022636329,2022-02-27,Medan,North Sumatra,Medan,General Trade,PT Global Snack Dist,OUT9931,Supermarket,SP782,Nuts,Spicy Peanut Mix,SKU97477,20926,132,2762232,0.2061,569296.02,2192935.98,Retail Discount,No,Transfer,11
TRX2022344584,24/10/2022,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT7350,Supermarket,SP795,Snacks,Spicy Curl,SKU91508,11065,11,121715,0.1889,22991.96,98723.04,Bundle Promo,Yes,Credit Term,1
TRX2022877440,2022-05-23,Medan,North Sumatra,Medan,Distributor,PT Sinar Distribusi,OUT2303,Traditional Store,SP508,Candy,Fruit Jelly Candy,SKU56569,45524,33,1502292,0.1676,251784.14,1250507.86,None,No,Credit Term,14
TRX2022307800,29/04/2022,Semarang,Central Java,Semarang,General Trade,PT Maju Jaya Distribusi,OUT5788,Online Store,SP714,Beverages,Energy Cocoa Drink,SKU23951,9674,15,145110,0.0904,13117.94,131992.06,Retail Discount,No,Cash,9
TRX2022158342,15/09/2022,Semarang,Central Java,Semarang,General Trade,PT Nusantara Supply,OUT6244,Minimarket,SP310,Nuts,Salted Cashew Mix,SKU78173,26968,162,4368816,0.1238,540859.42,3827956.58,Seasonal Promo,No,Cash,3
TRX2022158691,24/11/2022,Semarang,Central Java,Semarang,Modern Trade,PT Global Snack Dist,OUT2986,Traditional Store,SP626,Nuts,Salted Cashew Mix,SKU91596,21953,128,2809984,0.0981,275659.43,2534324.57,,No,Cash,13
TRX2022510299,2022-05-25,Medan,North Sumatra,Medan,General Trade,PT Sinar Distribusi,OUT9775,Supermarket,SP664,Snacks,Crunchy Bite,SKU84954,20744,12,248928,0.0787,19590.63,229337.37,None,No,Transfer,3
TRX2022439635,2022-08-13,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,,OUT1455,Minimarket,SP685,Candy,Fruit Jelly Candy,SKU95293,45281,48,2173488,0.232,504249.22,1669238.78,,No,Transfer,5
TRX2022724675,2022-04-26,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT3548,Traditional Store,SP688,Beverages,Nutri Grain Drink,SKU99628,6849,95,650655,0.2286,148739.73,501915.27,Retail Discount,No,Credit Term,4
TRX2022810576,23/02/2022,Semarang,Central Java,Semarang,General Trade,,OUT1972,Minimarket,SP622,Beverages,Energy Cocoa Drink,SKU24015,22622,27,610794,0.0003,183.24,610610.76,None,Yes,Cash,2
TRX2022770495,28/04/2022,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,,OUT5733,Supermarket,SP722,Biscuits,Choco Delight Biscuit,SKU11700,42834,65,2784210,0.1977,550438.32,2233771.68,Bundle Promo,No,Cash,6
TRX2022160212,12/12/2022,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT7809,Traditional Store,SP720,Biscuits,Butter Crunch Biscuit,SKU28381,5716,63,360108,0.0082,2952.89,357155.11,None,No,Transfer,12
TRX2022391724,24/06/2022,Surabaya,East Java,Surabaya,General Trade,PT Sinar Distribusi,OUT5076,Online Store,SP252,Beverages,Energy Cocoa Drink,SKU17666,13389,13,174057,0.226,39336.88,134720.12,Bundle Promo,No,Credit Term,9
TRX2022779640,2022-10-10,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT2701,Traditional Store,SP952,Beverages,Choco Malt Drink,SKU13675,30850,107,3300950,0.1549,511317.16,2789632.84,Seasonal Promo,No,Credit Term,1
TRX2022823805,2022-08-30,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT5735,Supermarket,SP392,Biscuits,Butter Crunch Biscuit,SKU10263,6501,136,884136,0.1147,101410.4,782725.6,Seasonal Promo,No,Credit Term,10
TRX2022540215,23/06/2022,Bandung,West Java,Bandung,Distributor,,OUT5945,Supermarket,SP423,Biscuits,Butter Crunch Biscuit,SKU62323,17595,117,2058615,0.011,22644.76,2035970.24,Bundle Promo,No,Transfer,1
TRX2022676715,27/12/2022,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT1394,Supermarket,SP346,Biscuits,Butter Crunch Biscuit,SKU87321,34509,157,5417913,0.161,872283.99,4545629.01,None,No,Credit Term,7
TRX2022468781,06/11/2022,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT4226,Supermarket,SP131,Nuts,Salted Cashew Mix,SKU22616,42676,52,2219152,0.2058,456701.48,1762450.52,Bundle Promo,No,Transfer,6
TRX2022622602,2022-01-08,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT7667,Online Store,SP994,Beverages,Energy Cocoa Drink,SKU80551,18848,193,3637664,0.0394,143323.96,3494340.04,Bundle Promo,No,Credit Term,13
