Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2020273685,2020-07-07,Bandung,West Java,Bandung,Modern Trade,PT Sinar Distribusi,OUT7281,Traditional Store,SP688,Snacks,Spicy Curl,SKU87119,8994,35,314790,0.0736,23168.54,291621.46,,No,Transfer,12
TRX2020186862,08/02/2020,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT9699,Traditional Store,SP338,Nuts,Spicy Peanut Mix,SKU29544,44372,200,8874400,0.0034,30172.96,8844227.04,Bundle Promo,No,Transfer,4
TRX2020325428,14/08/2020,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Global Snack Dist,OUT1545,Online Store,SP369,Nuts,Salted Cashew Mix,SKU21820,31664,113,3578032,0.1654,591806.49,2986225.51,Seasonal Promo,No,Credit Term,14
TRX2020518697,15/02/2020,Medan,North Sumatra,Medan,E-commerce,PT Sinar Distribusi,OUT7378,Supermarket,SP390,Beverages,Choco Malt Drink,SKU41065,33432,102,3410064,0.1177,401364.53,3008699.47,Bundle Promo,No,Transfer,12
TRX2020219368,24/08/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Sinar Distribusi,OUT8066,Minimarket,SP921,Biscuits,Choco Delight Biscuit,SKU83912,6288,146,918048,0.1393,127884.09,790163.91,None,No,Cash,2
TRX2020663197,10/10/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Global Snack Dist,OUT3492,Minimarket,SP382,Snacks,Crunchy Bite,SKU63624,18253,129,2354637,0.2346,552397.84,1802239.16,None,No,Credit Term,12
TRX2020262597,2020-01-28,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT4273,Minimarket,SP749,Nuts, Salted Cashew Mix ,SKU35255,7759,115,892285,0.1193,106449.6,785835.4,Bundle Promo,No,Transfer,3
TRX2020954062,17/10/2020,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT3417,Minimarket,SP327,Candy,Mint Pop Candy,SKU37465,16499,67,1105433,0.0678,74948.36,1030484.64,Bundle Promo,No,Transfer,7
TRX2020771408,2020-09-10,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT5079,Minimarket,SP763,Biscuits, Choco Delight Biscuit ,SKU76104,25256,27,681912,0.0558,38050.69,643861.31,None,No,Cash,14
TRX2020918286,2020-01-18,Surabaya,East Java,Surabaya,E-commerce,PT Global Snack Dist,OUT7315,Minimarket,SP164,Biscuits,Golden Cream Biscuit,SKU74713,29278,124,3630472,0.0951,345257.89,3285214.11,Bundle Promo,No,Cash,12
TRX2020830154,12/10/2020,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT5568,Minimarket,SP190,Nuts,Honey Roasted Peanut,SKU46212,26035,61,1588135,0.0314,49867.44,1538267.56,Bundle Promo,No,Credit Term,13
TRX2020834899,26/12/2020,Medan,North Sumatra,Medan,E-commerce,PT Sinar Distribusi,OUT3562,Minimarket,SP452,Beverages,Nutri Grain Drink,SKU46877,36489,17,620313,0.2446,151728.56,468584.44,Retail Discount,No,Transfer,7
TRX2020973974,2020-12-23,Jakarta,DKI Jakarta,Jakarta,E-commerce,,OUT7360,Traditional Store,SP557,Snacks,Savory Chips,SKU35644,15802,119,1880438,0.0071,13351.11,1867086.89,Retail Discount,No,Cash,2
TRX2020763348,2020-04-29,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT9945,Minimarket,SP134,Beverages,Nutri Grain Drink,SKU68955,27245,117,3187665,0.0692,220586.42,2967078.58,Seasonal Promo,No,Cash,11
TRX2020221935,31/01/2020,Palembang,South Sumatra,Palembang,Modern Trade,PT Nusantara Supply,OUT8786,Minimarket,SP923,Beverages, Energy Cocoa Drink ,SKU37160,3599,63,226737,0.1885,42739.92,183997.08,Bundle Promo,No,Transfer,8
TRX2020399333,02/04/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Sinar Distribusi,OUT2910,Traditional Store,SP776,Snacks,Crunchy Bite,SKU83905,15921,88,1401048,0.0474,66409.68,1334638.32,Retail Discount,No,Cash,8
TRX2020596644,09/05/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Nusantara Supply,OUT1554,Online Store,SP878,Nuts,Spicy Peanut Mix,SKU36322,46130,76,3505880,0.2485,871211.18,2634668.82,Retail Discount,No,Cash,9
TRX2020404708,2020-07-27,Bandung,West Java,Bandung,Modern Trade,,OUT7799,Traditional Store,SP406,Biscuits,Golden Cream Biscuit,SKU50659,41403,173,7162719,0.0913,653956.24,6508762.76,Retail Discount,No,Credit Term,3
TRX2020836017,2020-01-08,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT1571,Online Store,SP601,Snacks, Crunchy Bite ,SKU49949,47145,157,7401765,0.2144,1586938.42,5814826.58,None,No,Transfer,7
TRX2020958370,2020-10-03,Medan,North Sumatra,Medan,E-commerce,PT Sinar Distribusi,OUT5625,Minimarket,SP683,Candy,Mint Pop Candy,SKU78402,46352,182,8436064,0.0394,332380.92,8103683.08,Seasonal Promo,No,Transfer,11
TRX2020757796,08/08/2020,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT8958,Traditional Store,SP765,Candy,Fruit Jelly Candy,SKU44429,21248,124,2634752,0.039,102755.33,2531996.67,Seasonal Promo,No,Credit Term,3
TRX2020330592,2020-02-22,Semarang,Central Java,Semarang,General Trade,PT Nusantara Supply,OUT8129,Online Store,SP516,Snacks,Crunchy Bite,SKU75351,38597,58,2238626,0.0715,160061.76,2078564.24,Seasonal Promo,No,Cash,11
TRX2020527198,15/01/2020,Palembang,South Sumatra,Palembang,E-commerce,PT Sinar Distribusi,OUT2256,Traditional Store,SP936,Nuts,Honey Roasted Peanut,SKU87185,14281,22,314182,0.1385,43514.21,270667.79,Retail Discount,No,Cash,2
TRX2020685387,2020-10-07,Palembang,South Sumatra,Palembang,Distributor,,OUT3223,Online Store,SP168,Nuts,Honey Roasted Peanut,SKU45137,9477,145,1374165,0.0084,11542.99,1362622.01,Seasonal Promo,No,Cash,10
TRX2020559422,28/07/2020,Semarang,Central Java,Semarang,Distributor,PT Maju Jaya Distribusi,OUT4919,Minimarket,SP817,Beverages,Choco Malt Drink,SKU60113,17883,124,2217492,0.0728,161433.42,2056058.58,,No,Cash,7
TRX2020244318,2020-10-06,Semarang,Central Java,Semarang,Modern Trade,,OUT8509,Supermarket,SP423,Candy,Mint Pop Candy,SKU40547,36730,169,6207370,0.1336,829304.63,5378065.37,None,No,Transfer,1
TRX2020611793,2020-01-10,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT9818,Online Store,SP124,Candy,Mint Pop Candy,SKU77799,43302,171,7404642,0.033,244353.19,7160288.81,,No,Transfer,6
TRX2020309691,24/08/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT6295,Online Store,SP105,Candy, Fruit Jelly Candy ,SKU67944,45051,57,2567907,0.2447,628366.84,1939540.16,,No,Transfer,2
TRX2020535350,28/04/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Maju Jaya Distribusi,OUT3579,Traditional Store,SP223,Candy,Caramel Drop Candy,SKU93815,15187,61,926407,0.151,139887.46,786519.54,Seasonal Promo,No,Transfer,1
TRX2020186380,2020-12-30,Makassar,South Sulawesi,Makassar,Modern Trade,PT Maju Jaya Distribusi,OUT4401,Traditional Store,SP916,Candy,Mint Pop Candy,SKU12587,45491,107,4867537,0.1575,766637.08,4100899.92,Bundle Promo,No,Transfer,5
TRX2020326768,28/09/2020,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT1460,Minimarket,SP145,Candy, Mint Pop Candy ,SKU55975,46364,181,8391884,0.1581,1326756.86,7065127.14,None,No,Credit Term,2
TRX2020961224,20/07/2020,Medan,North Sumatra,Medan,Modern Trade,PT Nusantara Supply,OUT6685,Minimarket,SP288,Snacks,Spicy Curl,SKU90805,10901,149,1624249,0.2484,403463.45,1220785.55,Seasonal Promo,No,Transfer,2
TRX2020831529,11/06/2020,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT5138,Online Store,SP336,Nuts,Honey Roasted Peanut,SKU21894,48254,199,9602546,0.1805,1733259.55,7869286.45,Retail Discount,No,Cash,4
TRX2020310999,01/09/2020,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Sinar Distribusi,OUT1751,Minimarket,SP126,Beverages,Nutri Grain Drink,SKU21210,17174,88,1511312,0.0856,129368.31,1381943.69,Retail Discount,No,Cash,14
TRX2020518312,09/01/2020,Makassar,South Sulawesi,Makassar,General Trade,PT Global Snack Dist,OUT1161,Traditional Store,SP744,Nuts,Spicy Peanut Mix,SKU22608,14409,136,1959624,0.1133,222025.4,1737598.6,,No,Credit Term,8
TRX2020435138,11/02/2020,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Global Snack Dist,OUT2749,Minimarket,SP604,Biscuits,Choco Delight Biscuit,SKU67334,14226,150,2133900,0.1778,379407.42,1754492.58,None,Yes,Cash,10
TRX2020914162,13/11/2020,Semarang,Central Java,Semarang,E-commerce,PT Global Snack Dist,OUT9172,Minimarket,SP337,Candy,Mint Pop Candy,SKU47404,41958,105,4405590,0.1756,773621.6,3631968.4,Retail Discount,No,Cash,13
TRX2020938761,2020-07-02,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT3009,Supermarket,SP667,Nuts,Salted Cashew Mix,SKU64482,42932,51,2189532,0.1573,344413.38,1845118.62,Bundle Promo,No,Transfer,5
TRX2020493350,2020-09-09,Medan,North Sumatra,Medan,Distributor,PT Maju Jaya Distribusi,OUT7811,Online Store,SP460,Snacks,Spicy Curl,SKU42272,6064,104,630656,0.0856,53984.15,576671.85,None,No,Credit Term,2
TRX2020700050,2020-06-06,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Sinar Distribusi,OUT6333,Traditional Store,SP720,Snacks,Savory Chips,SKU14583,6065,54,327510,0.0084,2751.08,324758.92,None,No,Cash,8
TRX2020185687,2020-02-09,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT5893,Traditional Store,SP924,Snacks, Spicy Curl ,SKU73745,22856,94,2148464,0.1957,420454.4,1728009.6,None,No,Transfer,7
TRX2020898264,14/05/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT6695,Traditional Store,SP109,Biscuits,Choco Delight Biscuit,SKU64170,22522,86,1936892,0.145,280849.34,1656042.66,,No,Cash,9
TRX2020592161,2020-11-30,Palembang,South Sumatra,Palembang,Modern Trade,,OUT8460,Online Store,SP459,Candy,Mint Pop Candy,SKU64477,44589,46,2051094,0.0146,29945.97,2021148.03,,No,Transfer,9
TRX2020320690,01/05/2020,Bandung,West Java,Bandung,General Trade,PT Global Snack Dist,OUT5425,Minimarket,SP519,Candy,Caramel Drop Candy,SKU89129,15034,71,1067414,0.154,164381.76,903032.24,Retail Discount,No,Credit Term,2
TRX2020748337,05/09/2020,Medan,North Sumatra,Medan,Modern Trade,,OUT7759,Minimarket,SP140,Nuts,Honey Roasted Peanut,SKU93520,21943,3,65829,0.1425,9380.63,56448.37,,No,Credit Term,8
TRX2020191259,16/02/2020,Bandung,West Java,Bandung,Distributor,PT Global Snack Dist,OUT6393,Supermarket,SP917,Snacks,Crunchy Bite,SKU29667,5017,121,607057,0.0888,53906.66,553150.34,Seasonal Promo,No,Credit Term,5
TRX2020739560,15/06/2020,Semarang,Central Java,Semarang,E-commerce,,OUT4325,Traditional Store,SP430,Snacks,Savory Chips,SKU43090,31498,158,4976684,0.1588,790297.42,4186386.58,Seasonal Promo,No,Cash,12
TRX2020806676,2020-02-29,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Nusantara Supply,OUT6916,Supermarket,SP788,Beverages,Nutri Grain Drink,SKU24247,35825,116,4155700,0.084,349078.8,3806621.2,Bundle Promo,No,Credit Term,11
TRX2020701840,2020-12-09,Palembang,South Sumatra,Palembang,Modern Trade,,OUT7459,Minimarket,SP660,Candy,Caramel Drop Candy,SKU96472,18659,182,3395938,0.2332,791932.74,2604005.26,Bundle Promo,No,Transfer,7
TRX2020130273,28/09/2020,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT5284,Online Store,SP264,Biscuits,Golden Cream Biscuit,SKU33329,11896,140,1665440,0.1267,211011.25,1454428.75,,No,Transfer,7
TRX2020771040,11/05/2020,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Nusantara Supply,OUT4715,Online Store,SP996,Candy,Fruit Jelly Candy,SKU76369,25577,168,4296936,0.2252,967669.99,3329266.01,None,No,Credit Term,2
TRX2020194753,01/05/2020,Makassar,South Sulawesi,Makassar,E-commerce,,OUT8849,Online Store,SP552,Candy,Fruit Jelly Candy,SKU45196,27956,24,670944,0.2262,151767.53,519176.47,Seasonal Promo,No,Credit Term,8
TRX2020109721,13/03/2020,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT2043,Online Store,SP215,Candy,Caramel Drop Candy,SKU24117,47520,90,4276800,0.0955,408434.4,3868365.6,,No,Transfer,11
TRX2020426946,2020-03-02,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT4632,Online Store,SP862,Snacks,Crunchy Bite,SKU81406,8901,81,720981,0.1596,115068.57,605912.43,Bundle Promo,No,Transfer,8
TRX2020343357,2020-12-10,Surabaya,East Java,Surabaya,General Trade,PT Nusantara Supply,OUT4400,Online Store,SP277,Candy,Fruit Jelly Candy,SKU68865,34560,196,6773760,0.0484,327849.98,6445910.02,Bundle Promo,No,Transfer,12
TRX2020174838,02/04/2020,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT5169,Supermarket,SP129,Biscuits,Butter Crunch Biscuit,SKU93610,34128,111,3788208,0.03,113646.24,3674561.76,Retail Discount,No,Credit Term,7
TRX2020399492,2020-06-16,Surabaya,East Java,Surabaya,General Trade,PT Maju Jaya Distribusi,OUT4220,Minimarket,SP635,Snacks,Crunchy Bite,SKU47915,26790,54,1446660,0.2392,346041.07,1100618.93,,No,Cash,1
TRX2020947949,16/05/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT2323,Supermarket,SP227,Biscuits,Butter Crunch Biscuit,SKU28204,25343,101,2559643,0.0855,218849.48,2340793.52,Bundle Promo,No,Transfer,4
TRX2020885165,24/07/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Nusantara Supply,OUT9389,Supermarket,SP193,Snacks, Savory Chips ,SKU45227,23399,42,982758,0.1707,167756.79,815001.21,Seasonal Promo,No,Credit Term,14
TRX2020416349,2020-04-22,Makassar,South Sulawesi,Makassar,General Trade,,OUT1974,Traditional Store,SP697,Snacks,Crunchy Bite,SKU17552,37209,7,260463,0.0812,21149.6,239313.4,Retail Discount,No,Transfer,4
TRX2020291359,2020-01-02,Surabaya,East Java,Surabaya,General Trade,PT Global Snack Dist,OUT8019,Minimarket,SP754,Candy,Fruit Jelly Candy,SKU60026,29266,7,204862,0.1233,25259.48,179602.52,Seasonal Promo,No,Credit Term,12
TRX2020378704,2020-02-17,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT3877,Minimarket,SP836,Nuts,Spicy Peanut Mix,SKU29742,21310,96,2045760,0.1667,341028.19,1704731.81,None,No,Credit Term,13
TRX2020472131,2020-03-01,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT2232,Online Store,SP929,Snacks,Spicy Curl,SKU23023,37991,116,4406956,0.161,709519.92,3697436.08,None,No,Transfer,4
TRX2020482051,2020-01-08,Palembang,South Sumatra,Palembang,Modern Trade,PT Nusantara Supply,OUT1250,Online Store,SP554,Biscuits,Choco Delight Biscuit,SKU26087,17686,94,1662484,0.2491,414124.76,1248359.24,,No,Transfer,10
TRX2020482585,2020-06-06,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT3112,Minimarket,SP142,Beverages,Energy Cocoa Drink,SKU89618,28173,32,901536,0.1651,148843.59,752692.41,,No,Cash,10
TRX2020617610,29/09/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT4613,Traditional Store,SP757,Biscuits, Butter Crunch Biscuit ,SKU69568,18833,113,2128129,0.0595,126623.68,2001505.32,Seasonal Promo,No,Credit Term,9
TRX2020190974,25/11/2020,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT4338,Traditional Store,SP505,Beverages,Energy Cocoa Drink,SKU52738,47327,15,709905,0.0335,23781.82,686123.18,Retail Discount,No,Credit Term,5
TRX2020763831,2020-01-25,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT5979,Traditional Store,SP471,Beverages,Choco Malt Drink,SKU41882,45307,182,8245874,0.0853,703373.05,7542500.95,None,No,Cash,13
TRX2020155408,14/11/2020,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT4782,Minimarket,SP684,Beverages,Nutri Grain Drink,SKU15220,13040,98,1277920,0.1178,150538.98,1127381.02,Bundle Promo,No,Transfer,7
TRX2020403004,10/11/2020,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT7055,Traditional Store,SP736,Beverages,Choco Malt Drink,SKU21768,19783,40,791320,0.1001,79211.13,712108.87,Retail Discount,No,Transfer,11
TRX2020142005,28/01/2020,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT6628,Traditional Store,SP465,Candy,Fruit Jelly Candy,SKU27519,37025,132,4887300,0.1228,600160.44,4287139.56,Seasonal Promo,No,Credit Term,8
TRX2020947324,26/11/2020,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT8262,Supermarket,SP535,Beverages, Energy Cocoa Drink ,SKU53552,21163,75,1587225,0.2414,383156.11,1204068.89,None,No,Cash,5
TRX2020477559,2020-07-10,Surabaya,East Java,Surabaya,General Trade,PT Maju Jaya Distribusi,OUT1612,Minimarket,SP222,Candy,Mint Pop Candy,SKU60966,15652,65,1017380,0.1543,156981.73,860398.27,None,No,Transfer,10
TRX2020696660,21/05/2020,Medan,North Sumatra,Medan,Distributor,PT Sinar Distribusi,OUT4277,Supermarket,SP678,Biscuits, Butter Crunch Biscuit ,SKU25262,23173,181,4194313,0.0486,203843.61,3990469.39,Retail Discount,No,Transfer,9
TRX2020726749,04/09/2020,Makassar,South Sulawesi,Makassar,Distributor,,OUT4323,Online Store,SP280,Nuts,Honey Roasted Peanut,SKU38027,44435,80,3554800,0.1306,464256.88,3090543.12,Bundle Promo,No,Credit Term,3
TRX2020414757,2020-05-23,Palembang,South Sumatra,Palembang,General Trade,,OUT2578,Supermarket,SP926,Beverages,Energy Cocoa Drink,SKU78089,13230,192,2540160,0.1512,384072.19,2156087.81,Seasonal Promo,No,Cash,9
TRX2020921333,2020-10-02,Semarang,Central Java,Semarang,General Trade,,OUT8364,Minimarket,SP330,Snacks,Savory Chips,SKU92617,18559,167,3099353,0.2398,743224.85,2356128.15,,No,Credit Term,2
TRX2020628427,2020-12-26,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT5800,Minimarket,SP644,Candy, Mint Pop Candy ,SKU64087,25785,134,3455190,0.134,462995.46,2992194.54,Bundle Promo,Yes,Transfer,9
TRX2020169300,17/04/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Nusantara Supply,OUT4125,Minimarket,SP114,Beverages, Choco Malt Drink ,SKU79035,16287,42,684054,0.2255,154254.18,529799.82,None,No,Credit Term,14
TRX2020888599,15/10/2020,Surabaya,East Java,Surabaya,E-commerce,PT Nusantara Supply,OUT7533,Online Store,SP487,Snacks,Crunchy Bite,SKU29150,3316,84,278544,0.0258,7186.44,271357.56,Retail Discount,No,Transfer,14
TRX2020539674,2020-06-26,Makassar,South Sulawesi,Makassar,Distributor,PT Maju Jaya Distribusi,OUT8290,Minimarket,SP208,Candy,Caramel Drop Candy,SKU44550,2440,12,29280,0.0626,1832.93,27447.07,Bundle Promo,No,Cash,3
TRX2020528866,2020-05-14,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT4369,Supermarket,SP528,Beverages,Nutri Grain Drink,SKU38080,37618,90,3385620,0.0897,303690.11,3081929.89,Bundle Promo,No,Transfer,14
TRX2020468149,2020-02-21,Surabaya,East Java,Surabaya,General Trade,PT Sinar Distribusi,OUT8659,Minimarket,SP970,Nuts,Honey Roasted Peanut,SKU63910,49691,151,7503341,0.0747,560499.57,6942841.43,Seasonal Promo,No,Cash,13
TRX2020963869,15/06/2020,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT5671,Online Store,SP742,Beverages,Energy Cocoa Drink,SKU97883,40122,95,3811590,0.0479,182575.16,3629014.84,None,No,Cash,6
TRX2020953106,2020-02-06,Semarang,Central Java,Semarang,Modern Trade,PT Nusantara Supply,OUT2114,Supermarket,SP200,Biscuits,Golden Cream Biscuit,SKU64739,18680,169,3156920,0.2278,719146.38,2437773.62,Retail Discount,No,Transfer,1
TRX2020807264,2020-07-24,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT5228,Online Store,SP794,Snacks,Spicy Curl,SKU73379,37939,113,4287107,0.0174,74595.66,4212511.34,Retail Discount,No,Cash,14
TRX2020802873,28/02/2020,Semarang,Central Java,Semarang,General Trade,PT Nusantara Supply,OUT1536,Traditional Store,SP576,Candy, Fruit Jelly Candy ,SKU89709,30263,21,635523,0.2384,151508.68,484014.32,,No,Cash,14
TRX2020938695,2020-12-27,Makassar,South Sulawesi,Makassar,Modern Trade,,OUT7040,Minimarket,SP145,Snacks,Savory Chips,SKU12372,24681,162,3998322,0.1606,642130.51,3356191.49,Bundle Promo,No,Cash,1
TRX2020307829,2020-03-01,Medan,North Sumatra,Medan,Distributor,PT Sinar Distribusi,OUT9589,Supermarket,SP572,Beverages,Choco Malt Drink,SKU26151,40616,129,5239464,0.1337,700516.34,4538947.66,Retail Discount,No,Transfer,3
TRX2020992647,30/11/2020,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT2345,Online Store,SP111,Biscuits,Butter Crunch Biscuit,SKU41634,27320,159,4343880,0.0282,122497.42,4221382.58,,No,Transfer,10
TRX2020241516,17/09/2020,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT9655,Online Store,SP883,Beverages,Energy Cocoa Drink,SKU36294,25740,200,5148000,0.052,267696.0,4880304.0,None,No,Transfer,10
TRX2020349036,09/07/2020,Jakarta,DKI Jakarta,Jakarta,General Trade,,OUT1604,Online Store,SP254,Candy,Caramel Drop Candy,SKU38331,37866,147,5566302,0.0414,230444.9,5335857.1,Seasonal Promo,No,Credit Term,6
TRX2020574481,2020-11-24,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT5467,Online Store,SP663,Beverages,Choco Malt Drink,SKU67164,5712,98,559776,0.2319,129812.05,429963.95,None,No,Cash,12
TRX2020780521,08/04/2020,Medan,North Sumatra,Medan,Distributor,PT Maju Jaya Distribusi,OUT1494,Online Store,SP132,Snacks,Spicy Curl,SKU81005,22193,193,4283249,0.1178,504566.73,3778682.27,Retail Discount,No,Credit Term,4
TRX2020840542,2020-12-22,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT3528,Online Store,SP111,Biscuits,Butter Crunch Biscuit,SKU72772,38721,8,309768,0.2044,63316.58,246451.42,,No,Credit Term,8
TRX2020710064,07/03/2020,Palembang,South Sumatra,Palembang,E-commerce,PT Maju Jaya Distribusi,OUT7576,Minimarket,SP702,Beverages,Nutri Grain Drink,SKU99006,29179,147,4289313,0.0716,307114.81,3982198.19,Bundle Promo,No,Cash,6
TRX2020689074,18/04/2020,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Maju Jaya Distribusi,OUT2586,Minimarket,SP763,Nuts,Salted Cashew Mix,SKU26800,33596,171,5744916,0.1204,691687.89,5053228.11,Retail Discount,No,Credit Term,7
TRX2020823255,14/02/2020,Semarang,Central Java,Semarang,Distributor,PT Global Snack Dist,OUT7137,Minimarket,SP821,Snacks,Crunchy Bite,SKU78525,4703,100,470300,0.0117,5502.51,464797.49,Retail Discount,No,Credit Term,3
TRX2020115761,23/05/2020,Makassar,South Sulawesi,Makassar,E-commerce,PT Nusantara Supply,OUT9863,Supermarket,SP984,Nuts,Honey Roasted Peanut,SKU73890,36664,106,3886384,0.1657,643973.83,3242410.17,Seasonal Promo,No,Credit Term,8
TRX2020913234,04/05/2020,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT6050,Minimarket,SP270,Beverages,Choco Malt Drink,SKU66568,13617,174,2369358,0.0657,155666.82,2213691.18,None,No,Cash,13
TRX2020651999,10/12/2020,Semarang,Central Java,Semarang,General Trade,PT Sinar Distribusi,OUT9596,Supermarket,SP483,Beverages,Energy Cocoa Drink,SKU49068,14630,40,585200,0.2467,144368.84,440831.16,Seasonal Promo,No,Transfer,12
TRX2020911258,2020-05-20,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT5972,Minimarket,SP811,Beverages,Nutri Grain Drink,SKU40990,9585,68,651780,0.1222,79647.52,572132.48,Seasonal Promo,No,Credit Term,11
TRX2020274472,08/06/2020,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT7494,Online Store,SP316,Beverages, Nutri Grain Drink ,SKU14672,49531,18,891558,0.1704,151921.48,739636.52,,No,Cash,7
TRX2020354452,04/02/2020,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT1074,Traditional Store,SP681,Snacks,Crunchy Bite,SKU90842,29563,66,1951158,0.0481,93850.7,1857307.3,Retail Discount,No,Transfer,10
TRX2020532314,27/07/2020,Medan,North Sumatra,Medan,E-commerce,PT Sinar Distribusi,OUT4262,Online Store,SP965,Nuts,Honey Roasted Peanut,SKU83187,36878,79,2913362,0.1616,470799.3,2442562.7,Retail Discount,No,Cash,10
TRX2020188972,20/06/2020,Palembang,South Sumatra,Palembang,E-commerce,,OUT3866,Supermarket,SP404,Snacks, Crunchy Bite ,SKU95209,38657,172,6649004,0.0949,630990.48,6018013.52,Seasonal Promo,Yes,Transfer,14
TRX2020312131,26/11/2020,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT4440,Supermarket,SP871,Nuts,Honey Roasted Peanut,SKU79814,38477,46,1769942,0.217,384077.41,1385864.59,Seasonal Promo,No,Credit Term,1
TRX2020891921,2020-05-30,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Maju Jaya Distribusi,OUT4905,Traditional Store,SP589,Candy,Caramel Drop Candy,SKU87715,11028,15,165420,0.209,34572.78,130847.22,Retail Discount,No,Credit Term,4
TRX2020240137,2020-09-25,Medan,North Sumatra,Medan,Distributor,PT Nusantara Supply,OUT5022,Traditional Store,SP342,Candy, Fruit Jelly Candy ,SKU84612,13965,76,1061340,0.1231,130650.95,930689.05,Seasonal Promo,No,Transfer,3
